Date : 2024-04-17 14:22:03
Directory : /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor
Total : 290 files,  -9993 codes, -11408 comments, -1856 blanks, all -23257 lines

Languages
+-------------------------+------------+------------+------------+------------+------------+
| language                | files      | code       | comment    | blank      | total      |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Inspector/ConfigComponentInspector.cs                                                | C#                      |         52 |          6 |         17 |         75 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Inspector/DataNodeComponentInspector.cs                                              | C#                      |         37 |          6 |          9 |         52 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Inspector/DataTableComponentInspector.cs                                             | C#                      |         63 |          6 |         19 |         88 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Inspector/DebuggerComponentInspector.cs                                              | C#                      |         50 |          6 |         13 |         69 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Inspector/DownloadComponentInspector.cs                                              | C#                      |        129 |          6 |         22 |        157 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Inspector/EditorResourceComponentInspector.cs                                        | C#                      |         36 |          6 |         11 |         53 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Inspector/EntityComponentInspector.cs                                                | C#                      |         66 |          6 |         17 |         89 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Inspector/EventComponentInspector.cs                                                 | C#                      |         28 |          6 |          8 |         42 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Inspector/FileSystemComponentInspector.cs                                            | C#                      |         52 |          6 |         16 |         74 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Inspector/FsmComponentInspector.cs                                                   | C#                      |         38 |          6 |         10 |         54 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Inspector/GameFrameworkInspector.cs                                                  | C#                      |         39 |         18 |          8 |         65 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Inspector/LocalizationComponentInspector.cs                                          | C#                      |         54 |          6 |         17 |         77 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Inspector/NetworkComponentInspector.cs                                               | C#                      |         60 |          6 |         11 |         77 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Inspector/ObjectPoolComponentInspector.cs                                            | C#                      |        116 |          6 |         17 |        139 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Inspector/ProcedureComponentInspector.cs                                             | C#                      |        144 |          6 |         23 |        173 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Inspector/ReferencePoolComponentInspector.cs                                         | C#                      |        126 |          6 |         21 |        153 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Inspector/ResourceComponentInspector.cs                                              | C#                      |        350 |          6 |         42 |        398 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Inspector/SceneComponentInspector.cs                                                 | C#                      |         55 |          6 |         15 |         76 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Inspector/SettingComponentInspector.cs                                               | C#                      |         61 |          6 |         15 |         82 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Inspector/SoundComponentInspector.cs                                                 | C#                      |         65 |          6 |         17 |         88 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Inspector/UIComponentInspector.cs                                                    | C#                      |        127 |          6 |         22 |        155 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Inspector/WebRequestComponentInspector.cs                                            | C#                      |        113 |          6 |         23 |        142 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/BuildSettings.cs                                                                | C#                      |         99 |         15 |         20 |        134 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/BuildSettingsConfigPathAttribute.cs                                             | C#                      |          6 |          9 |          2 |         17 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/ConfigPathAttribute.cs                                                          | C#                      |          7 |          9 |          3 |         19 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/Help.cs                                                                         | C#                      |         22 |          9 |          5 |         36 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/HelperInfo.cs                                                                   | C#                      |         77 |          6 |         15 |         98 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/LogRedirection.cs                                                               | C#                      |         94 |          9 |         20 |        123 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/LogScriptingDefineSymbols.cs                                                    | C#                      |        122 |         38 |         20 |        180 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/OpenFolder.cs                                                                   | C#                      |         52 |         28 |         12 |         92 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/ScriptingDefineSymbols.cs                                                       | C#                      |         95 |         43 |         20 |        158 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/Type.cs                                                                         | C#                      |         90 |         24 |         14 |        128 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceAnalyzer/AssetsOrder.cs                                                      | C#                      |         14 |          6 |          2 |         22 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceAnalyzer/DependencyData.cs                                                   | C#                      |         75 |          6 |         16 |         97 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceAnalyzer/ResourceAnalyzer.cs                                                 | C#                      |        487 |          9 |         38 |        534 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceAnalyzer/ResourceAnalyzerController.CircularDependencyChecker.cs             | C#                      |         59 |          6 |         12 |         77 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceAnalyzer/ResourceAnalyzerController.Stamp.cs                                 | C#                      |         32 |          6 |          6 |         44 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceAnalyzer/ResourceAnalyzerController.cs                                       | C#                      |        258 |          7 |         60 |        325 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceAnalyzer/ScatteredAssetsOrder.cs                                             | C#                      |         10 |          6 |          2 |         18 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/AssetBundleCompressionType.cs                                        | C#                      |          9 |         18 |          4 |         31 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/IBuildEventHandler.cs                                                | C#                      |         22 |        108 |          9 |        139 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/Platform.cs                                                          | C#                      |         17 |         30 |         11 |         58 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilder.cs                                                   | C#                      |        465 |          9 |         40 |        514 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderConfigPathAttribute.cs                                | C#                      |          6 |          9 |          2 |         17 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderController.AssetData.cs                               | C#                      |         54 |          6 |          8 |         68 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderController.BuildReport.cs                             | C#                      |        246 |          6 |         25 |        277 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderController.FileSystemHelper.cs                        | C#                      |         14 |          6 |          3 |         23 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderController.ResourceCode.cs                            | C#                      |         57 |          6 |          8 |         71 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderController.ResourceData.cs                            | C#                      |        138 |          6 |         24 |        168 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderController.VersionListData.cs                         | C#                      |         42 |          6 |          7 |         55 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderController.cs                                         | C#                      |      1,311 |         11 |        246 |      1,568 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceCollection/Asset.cs                                                          | C#                      |         42 |          9 |          9 |         60 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceCollection/AssetType.cs                                                      | C#                      |          9 |         18 |          4 |         31 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceCollection/LoadType.cs                                                       | C#                      |         13 |         30 |          8 |         51 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceCollection/Resource.cs                                                       | C#                      |        152 |          9 |         32 |        193 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceCollection/ResourceCollection.cs                                             | C#                      |        519 |          9 |        108 |        636 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceCollection/ResourceCollectionConfigPathAttribute.cs                          | C#                      |          6 |          9 |          2 |         17 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/AssetSorterType.cs                                                    | C#                      |          9 |          6 |          2 |         17 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/ResourceEditor.MenuState.cs                                           | C#                      |         14 |          6 |          3 |         23 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/ResourceEditor.ResourceFolder.cs                                      | C#                      |        131 |          6 |         28 |        165 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/ResourceEditor.ResourceItem.cs                                        | C#                      |        133 |          6 |         21 |        160 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/ResourceEditor.cs                                                     | C#                      |        989 |          9 |        123 |      1,121 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/ResourceEditorConfigPathAttribute.cs                                  | C#                      |          6 |          9 |          2 |         17 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/ResourceEditorController.cs                                           | C#                      |        560 |          7 |        113 |        680 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/SourceAsset.cs                                                        | C#                      |         67 |          6 |         13 |         86 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/SourceFolder.cs                                                       | C#                      |        136 |          6 |         31 |        173 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourcePackBuilder/ResourcePackBuilder.cs                                           | C#                      |        442 |          9 |         37 |        488 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourcePackBuilder/ResourcePackBuilderController.cs                                 | C#                      |        470 |          6 |         83 |        559 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceSyncTools/ResourceSyncTools.cs                                               | C#                      |         92 |          9 |         15 |        116 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceSyncTools/ResourceSyncToolsController.cs                                     | C#                      |        185 |          6 |         39 |        230 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/UnityGameFramework.Editor.asmdef                                                     | UnityAssemblyDefinition |         19 |          0 |          0 |         19 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Base/BaseComponent.cs                                                               | C#                      |       -314 |        -48 |        -64 |       -426 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Base/GameEntry.cs                                                                   | C#                      |        -92 |        -35 |        -21 |       -148 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Base/GameFrameworkComponent.cs                                                      | C#                      |        -11 |        -12 |         -3 |        -26 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Base/ShutdownType.cs                                                                | C#                      |         -9 |        -18 |         -4 |        -31 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Config/ConfigComponent.cs                                                           | C#                      |       -211 |       -148 |        -50 |       -409 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Config/ConfigHelperBase.cs                                                          | C#                      |        -14 |        -48 |         -7 |        -69 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Config/DefaultConfigHelper.cs                                                       | C#                      |       -119 |        -48 |        -15 |       -182 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Config/LoadConfigDependencyAssetEventArgs.cs                                        | C#                      |        -67 |        -41 |        -12 |       -120 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Config/LoadConfigFailureEventArgs.cs                                                | C#                      |        -51 |        -35 |        -10 |        -96 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Config/LoadConfigSuccessEventArgs.cs                                                | C#                      |        -51 |        -35 |        -10 |        -96 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Config/LoadConfigUpdateEventArgs.cs                                                 | C#                      |        -51 |        -35 |        -10 |        -96 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/DataNode/DataNodeComponent.cs                                                       | C#                      |        -92 |        -97 |        -22 |       -211 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/DataTable/DataRowBase.cs                                                            | C#                      |        -21 |        -26 |         -5 |        -52 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/DataTable/DataTableComponent.cs                                                     | C#                      |       -218 |       -131 |        -51 |       -400 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/DataTable/DataTableHelperBase.cs                                                    | C#                      |        -14 |        -48 |         -7 |        -69 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/DataTable/DefaultDataTableHelper.cs                                                 | C#                      |       -109 |        -48 |        -15 |       -172 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/DataTable/LoadDataTableDependencyAssetEventArgs.cs                                  | C#                      |        -67 |        -41 |        -12 |       -120 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/DataTable/LoadDataTableFailureEventArgs.cs                                          | C#                      |        -51 |        -35 |        -10 |        -96 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/DataTable/LoadDataTableSuccessEventArgs.cs                                          | C#                      |        -51 |        -35 |        -10 |        -96 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/DataTable/LoadDataTableUpdateEventArgs.cs                                           | C#                      |        -51 |        -35 |        -10 |        -96 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerActiveWindowType.cs                                                | C#                      |        -10 |        -21 |         -5 |        -36 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.ConsoleWindow.cs                                         | C#                      |       -438 |         -6 |        -66 |       -510 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.EnvironmentInformationWindow.cs                          | C#                      |        -85 |         -6 |         -6 |        -97 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.FpsCounter.cs                                            | C#                      |        -68 |         -6 |        -10 |        -84 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.GraphicsInformationWindow.cs                             | C#                      |       -161 |         -6 |         -4 |       -171 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.InputAccelerationInformationWindow.cs                    | C#                      |        -35 |         -6 |         -6 |        -47 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.InputCompassInformationWindow.cs                         | C#                      |        -39 |         -6 |         -4 |        -49 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.InputGyroscopeInformationWindow.cs                       | C#                      |        -40 |         -6 |         -4 |        -50 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.InputLocationInformationWindow.cs                        | C#                      |        -41 |         -6 |         -4 |        -51 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.InputSummaryInformationWindow.cs                         | C#                      |        -31 |         -6 |         -3 |        -40 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.InputTouchInformationWindow.cs                           | C#                      |        -39 |         -6 |         -6 |        -51 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.LogNode.cs                                               | C#                      |        -78 |        -37 |        -11 |       -126 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.NetworkInformationWindow.cs                              | C#                      |        -59 |         -6 |         -6 |        -71 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.ObjectPoolInformationWindow.cs                           | C#                      |        -83 |         -6 |         -7 |        -96 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.OperationsWindow.cs                                      | C#                      |        -54 |         -6 |         -7 |        -67 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.PathInformationWindow.cs                                 | C#                      |        -28 |         -6 |         -3 |        -37 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.ProfilerInformationWindow.cs                             | C#                      |        -59 |         -6 |         -3 |        -68 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.QualityInformationWindow.cs                              | C#                      |        -96 |         -6 |         -9 |       -111 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.ReferencePoolInformationWindow.cs                        | C#                      |        -97 |         -6 |        -12 |       -115 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.RuntimeMemoryInformationWindow.Sample.cs                 | C#                      |        -55 |         -6 |         -7 |        -68 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.RuntimeMemoryInformationWindow.cs                        | C#                      |       -121 |         -6 |        -16 |       -143 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.RuntimeMemorySummaryWindow.Record.cs                     | C#                      |        -50 |         -6 |         -6 |        -62 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.RuntimeMemorySummaryWindow.cs                            | C#                      |       -109 |         -6 |        -16 |       -131 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.SceneInformationWindow.cs                                | C#                      |        -35 |         -6 |         -4 |        -45 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.ScreenInformationWindow.cs                               | C#                      |        -79 |         -6 |        -11 |        -96 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.ScrollableDebuggerWindowBase.cs                          | C#                      |        -78 |         -6 |        -18 |       -102 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.SettingsWindow.cs                                        | C#                      |       -195 |         -6 |        -19 |       -220 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.SystemInformationWindow.cs                               | C#                      |        -52 |         -6 |         -5 |        -63 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.TimeInformationWindow.cs                                 | C#                      |        -64 |         -6 |         -7 |        -77 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.WebPlayerInformationWindow.cs                            | C#                      |        -32 |         -6 |         -3 |        -41 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.cs                                                       | C#                      |       -314 |        -69 |        -50 |       -433 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Download/DownloadAgentHelperBase.cs                                                 | C#                      |        -18 |        -45 |        -11 |        -74 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Download/DownloadComponent.cs                                                       | C#                      |       -226 |       -137 |        -47 |       -410 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Download/DownloadFailureEventArgs.cs                                                | C#                      |        -67 |        -41 |        -12 |       -120 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Download/DownloadStartEventArgs.cs                                                  | C#                      |        -67 |        -41 |        -12 |       -120 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Download/DownloadSuccessEventArgs.cs                                                | C#                      |        -67 |        -41 |        -12 |       -120 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Download/DownloadUpdateEventArgs.cs                                                 | C#                      |        -67 |        -41 |        -12 |       -120 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Download/UnityWebRequestDownloadAgentHelper.DownloadHandler.cs                      | C#                      |        -36 |         -6 |         -7 |        -49 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Download/UnityWebRequestDownloadAgentHelper.cs                                      | C#                      |       -176 |        -49 |        -24 |       -249 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Download/WWWDownloadAgentHelper.cs                                                  | C#                      |       -168 |        -49 |        -30 |       -247 |
| /Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/AttachEntityInfo.cs                                                          | C#                      |        -41 |         -6 |         -8 |        -55 |
