"filename", "language", "C#", "UnityAssemblyDefinition", "comment", "blank", "total"
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/BuildSettingsConfigPathAttribute.cs", "C#", 6, 0, 9, 2, 17
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/ConfigPathAttribute.cs", "C#", 7, 0, 9, 3, 19
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/Help.cs", "C#", 22, 0, 9, 5, 36
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/HelperInfo.cs", "C#", 77, 0, 6, 15, 98
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/LogRedirection.cs", "C#", 94, 0, 9, 20, 123
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/LogScriptingDefineSymbols.cs", "C#", 122, 0, 38, 20, 180
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/OpenFolder.cs", "C#", 52, 0, 28, 12, 92
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/ScriptingDefineSymbols.cs", "C#", 95, 0, 43, 20, 158
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/Type.cs", "C#", 90, 0, 24, 14, 128
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceAnalyzer/AssetsOrder.cs", "C#", 14, 0, 6, 2, 22
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceAnalyzer/DependencyData.cs", "C#", 75, 0, 6, 16, 97
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceAnalyzer/ResourceAnalyzer.cs", "C#", 487, 0, 9, 38, 534
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceAnalyzer/ResourceAnalyzerController.CircularDependencyChecker.cs", "C#", 59, 0, 6, 12, 77
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceAnalyzer/ResourceAnalyzerController.Stamp.cs", "C#", 32, 0, 6, 6, 44
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceAnalyzer/ResourceAnalyzerController.cs", "C#", 258, 0, 7, 60, 325
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceAnalyzer/ScatteredAssetsOrder.cs", "C#", 10, 0, 6, 2, 18
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/AssetBundleCompressionType.cs", "C#", 9, 0, 18, 4, 31
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/IBuildEventHandler.cs", "C#", 22, 0, 108, 9, 139
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/Platform.cs", "C#", 17, 0, 30, 11, 58
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilder.cs", "C#", 465, 0, 9, 40, 514
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderConfigPathAttribute.cs", "C#", 6, 0, 9, 2, 17
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderController.AssetData.cs", "C#", 54, 0, 6, 8, 68
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderController.BuildReport.cs", "C#", 246, 0, 6, 25, 277
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderController.FileSystemHelper.cs", "C#", 14, 0, 6, 3, 23
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderController.ResourceCode.cs", "C#", 57, 0, 6, 8, 71
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderController.ResourceData.cs", "C#", 138, 0, 6, 24, 168
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderController.VersionListData.cs", "C#", 42, 0, 6, 7, 55
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderController.cs", "C#", 1311, 0, 11, 246, 1568
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceCollection/Asset.cs", "C#", 42, 0, 9, 9, 60
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceCollection/AssetType.cs", "C#", 9, 0, 18, 4, 31
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceCollection/LoadType.cs", "C#", 13, 0, 30, 8, 51
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceCollection/Resource.cs", "C#", 152, 0, 9, 32, 193
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceCollection/ResourceCollection.cs", "C#", 519, 0, 9, 108, 636
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceCollection/ResourceCollectionConfigPathAttribute.cs", "C#", 6, 0, 9, 2, 17
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/AssetSorterType.cs", "C#", 9, 0, 6, 2, 17
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/ResourceEditor.MenuState.cs", "C#", 14, 0, 6, 3, 23
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/ResourceEditor.ResourceFolder.cs", "C#", 131, 0, 6, 28, 165
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/ResourceEditor.ResourceItem.cs", "C#", 133, 0, 6, 21, 160
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/ResourceEditor.cs", "C#", 989, 0, 9, 123, 1121
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/ResourceEditorConfigPathAttribute.cs", "C#", 6, 0, 9, 2, 17
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/ResourceEditorController.cs", "C#", 560, 0, 7, 113, 680
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/SourceAsset.cs", "C#", 67, 0, 6, 13, 86
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/SourceFolder.cs", "C#", 136, 0, 6, 31, 173
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourcePackBuilder/ResourcePackBuilder.cs", "C#", 442, 0, 9, 37, 488
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourcePackBuilder/ResourcePackBuilderController.cs", "C#", 470, 0, 6, 83, 559
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceSyncTools/ResourceSyncTools.cs", "C#", 92, 0, 9, 15, 116
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceSyncTools/ResourceSyncToolsController.cs", "C#", 185, 0, 6, 39, 230
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/UnityGameFramework.Editor.asmdef", "UnityAssemblyDefinition", 0, 19, 0, 0, 19
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Base/BaseComponent.cs", "C#", -314, 0, -48, -64, -426
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Base/GameEntry.cs", "C#", -92, 0, -35, -21, -148
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Base/GameFrameworkComponent.cs", "C#", -11, 0, -12, -3, -26
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Base/ShutdownType.cs", "C#", -9, 0, -18, -4, -31
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Config/ConfigComponent.cs", "C#", -211, 0, -148, -50, -409
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Config/ConfigHelperBase.cs", "C#", -14, 0, -48, -7, -69
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Config/DefaultConfigHelper.cs", "C#", -119, 0, -48, -15, -182
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Config/LoadConfigDependencyAssetEventArgs.cs", "C#", -67, 0, -41, -12, -120
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Config/LoadConfigFailureEventArgs.cs", "C#", -51, 0, -35, -10, -96
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Config/LoadConfigSuccessEventArgs.cs", "C#", -51, 0, -35, -10, -96
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Config/LoadConfigUpdateEventArgs.cs", "C#", -51, 0, -35, -10, -96
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/DataNode/DataNodeComponent.cs", "C#", -92, 0, -97, -22, -211
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/DataTable/DataRowBase.cs", "C#", -21, 0, -26, -5, -52
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/DataTable/DataTableComponent.cs", "C#", -218, 0, -131, -51, -400
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/DataTable/DataTableHelperBase.cs", "C#", -14, 0, -48, -7, -69
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/DataTable/DefaultDataTableHelper.cs", "C#", -109, 0, -48, -15, -172
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/DataTable/LoadDataTableDependencyAssetEventArgs.cs", "C#", -67, 0, -41, -12, -120
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/DataTable/LoadDataTableFailureEventArgs.cs", "C#", -51, 0, -35, -10, -96
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/DataTable/LoadDataTableSuccessEventArgs.cs", "C#", -51, 0, -35, -10, -96
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/DataTable/LoadDataTableUpdateEventArgs.cs", "C#", -51, 0, -35, -10, -96
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerActiveWindowType.cs", "C#", -10, 0, -21, -5, -36
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.ConsoleWindow.cs", "C#", -438, 0, -6, -66, -510
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.EnvironmentInformationWindow.cs", "C#", -85, 0, -6, -6, -97
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.FpsCounter.cs", "C#", -68, 0, -6, -10, -84
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.GraphicsInformationWindow.cs", "C#", -161, 0, -6, -4, -171
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.InputAccelerationInformationWindow.cs", "C#", -35, 0, -6, -6, -47
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.InputCompassInformationWindow.cs", "C#", -39, 0, -6, -4, -49
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.InputGyroscopeInformationWindow.cs", "C#", -40, 0, -6, -4, -50
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.InputLocationInformationWindow.cs", "C#", -41, 0, -6, -4, -51
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.InputSummaryInformationWindow.cs", "C#", -31, 0, -6, -3, -40
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.InputTouchInformationWindow.cs", "C#", -39, 0, -6, -6, -51
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.LogNode.cs", "C#", -78, 0, -37, -11, -126
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.NetworkInformationWindow.cs", "C#", -59, 0, -6, -6, -71
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.ObjectPoolInformationWindow.cs", "C#", -83, 0, -6, -7, -96
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.OperationsWindow.cs", "C#", -54, 0, -6, -7, -67
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.PathInformationWindow.cs", "C#", -28, 0, -6, -3, -37
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.ProfilerInformationWindow.cs", "C#", -59, 0, -6, -3, -68
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.QualityInformationWindow.cs", "C#", -96, 0, -6, -9, -111
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.ReferencePoolInformationWindow.cs", "C#", -97, 0, -6, -12, -115
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.RuntimeMemoryInformationWindow.Sample.cs", "C#", -55, 0, -6, -7, -68
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.RuntimeMemoryInformationWindow.cs", "C#", -121, 0, -6, -16, -143
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.RuntimeMemorySummaryWindow.Record.cs", "C#", -50, 0, -6, -6, -62
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.RuntimeMemorySummaryWindow.cs", "C#", -109, 0, -6, -16, -131
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.SceneInformationWindow.cs", "C#", -35, 0, -6, -4, -45
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.ScreenInformationWindow.cs", "C#", -79, 0, -6, -11, -96
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.ScrollableDebuggerWindowBase.cs", "C#", -78, 0, -6, -18, -102
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.SettingsWindow.cs", "C#", -195, 0, -6, -19, -220
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.SystemInformationWindow.cs", "C#", -52, 0, -6, -5, -63
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.TimeInformationWindow.cs", "C#", -64, 0, -6, -7, -77
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.WebPlayerInformationWindow.cs", "C#", -32, 0, -6, -3, -41
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Debugger/DebuggerComponent.cs", "C#", -314, 0, -69, -50, -433
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Download/DownloadAgentHelperBase.cs", "C#", -18, 0, -45, -11, -74
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Download/DownloadComponent.cs", "C#", -226, 0, -137, -47, -410
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Download/DownloadFailureEventArgs.cs", "C#", -67, 0, -41, -12, -120
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Download/DownloadStartEventArgs.cs", "C#", -67, 0, -41, -12, -120
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Download/DownloadSuccessEventArgs.cs", "C#", -67, 0, -41, -12, -120
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Download/DownloadUpdateEventArgs.cs", "C#", -67, 0, -41, -12, -120
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Download/UnityWebRequestDownloadAgentHelper.DownloadHandler.cs", "C#", -36, 0, -6, -7, -49
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Download/UnityWebRequestDownloadAgentHelper.cs", "C#", -176, 0, -49, -24, -249
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Download/WWWDownloadAgentHelper.cs", "C#", -168, 0, -49, -30, -247
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/AttachEntityInfo.cs", "C#", -41, 0, -6, -8, -55
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/DefaultEntityGroupHelper.cs", "C#", -6, 0, -9, -2, -17
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/DefaultEntityHelper.cs", "C#", -39, 0, -26, -9, -74
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/Entity.cs", "C#", -188, 0, -69, -24, -281
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/EntityComponent.EntityGroup.cs", "C#", -57, 0, -6, -12, -75
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/EntityComponent.cs", "C#", -583, 0, -432, -132, -1147
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/EntityGroupHelperBase.cs", "C#", -8, 0, -9, -3, -20
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/EntityHelperBase.cs", "C#", -11, 0, -26, -5, -42
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/EntityLogic.cs", "C#", -111, 0, -71, -21, -203
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/HideEntityCompleteEventArgs.cs", "C#", -60, 0, -38, -11, -109
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/ShowEntityDependencyAssetEventArgs.cs", "C#", -93, 0, -50, -15, -158
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/ShowEntityFailureEventArgs.cs", "C#", -78, 0, -44, -13, -135
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/ShowEntityInfo.cs", "C#", -41, 0, -6, -8, -55
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/ShowEntitySuccessEventArgs.cs", "C#", -62, 0, -38, -11, -111
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Entity/ShowEntityUpdateEventArgs.cs", "C#", -77, 0, -44, -13, -134
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Event/EventComponent.cs", "C#", -68, 0, -53, -15, -136
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/FileSystem/AndroidFileSystemStream.cs", "C#", -199, 0, -57, -38, -294
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/FileSystem/DefaultFileSystemHelper.cs", "C#", -20, 0, -16, -4, -40
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/FileSystem/FileSystemComponent.cs", "C#", -76, 0, -52, -19, -147
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/FileSystem/FileSystemHelperBase.cs", "C#", -9, 0, -16, -3, -28
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Fsm/FsmComponent.cs", "C#", -114, 0, -129, -27, -270
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Localization/DefaultLocalizationHelper.cs", "C#", -172, 0, -51, -16, -239
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Localization/LoadDictionaryDependencyAssetEventArgs.cs", "C#", -67, 0, -41, -12, -120
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Localization/LoadDictionaryFailureEventArgs.cs", "C#", -51, 0, -35, -10, -96
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Localization/LoadDictionarySuccessEventArgs.cs", "C#", -51, 0, -35, -10, -96
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Localization/LoadDictionaryUpdateEventArgs.cs", "C#", -51, 0, -35, -10, -96
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Localization/LocalizationComponent.cs", "C#", -266, 0, -463, -61, -790
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Localization/LocalizationHelperBase.cs", "C#", -18, 0, -51, -8, -77
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Network/NetworkClosedEventArgs.cs", "C#", -36, 0, -29, -8, -73
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Network/NetworkComponent.cs", "C#", -89, 0, -45, -19, -153
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Network/NetworkConnectedEventArgs.cs", "C#", -44, 0, -32, -9, -85
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Network/NetworkCustomErrorEventArgs.cs", "C#", -44, 0, -32, -9, -85
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Network/NetworkErrorEventArgs.cs", "C#", -59, 0, -38, -11, -108
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Network/NetworkMissHeartBeatEventArgs.cs", "C#", -44, 0, -32, -9, -85
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/ObjectPool/ObjectPoolComponent.cs", "C#", -372, 0, -571, -91, -1034
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Procedure/ProcedureComponent.cs", "C#", -91, 0, -38, -20, -149
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/ReferencePool/ReferencePoolComponent.cs", "C#", -49, 0, -15, -9, -73
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/ReferencePool/ReferenceStrictCheckType.cs", "C#", -10, 0, -21, -5, -36
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/BuiltinVersionListSerializer.LocalVersionListDeserializeCallback.cs", "C#", -81, 0, -24, -10, -115
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/BuiltinVersionListSerializer.LocalVersionListSerializeCallback.cs", "C#", -97, 0, -27, -12, -136
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/BuiltinVersionListSerializer.PackageVersionListDeserializeCallback.cs", "C#", -213, 0, -24, -28, -265
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/BuiltinVersionListSerializer.PackageVersionListSerializeCallback.cs", "C#", -194, 0, -27, -19, -240
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/BuiltinVersionListSerializer.ResourcePackVersionListDeserializeCallback.cs", "C#", -35, 0, -14, -4, -53
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Runtime/Resource/BuiltinVersionListSerializer.ResourcePackVersionListSerializeCallback.cs", "C#", -44, 0, -15, -7, -66
