"filename", "language", "C#", "UnityAssemblyDefinition", "comment", "blank", "total"
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/BuildSettingsConfigPathAttribute.cs", "C#", 6, 0, 9, 2, 17
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/ConfigPathAttribute.cs", "C#", 7, 0, 9, 3, 19
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/Help.cs", "C#", 22, 0, 9, 5, 36
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/HelperInfo.cs", "C#", 77, 0, 6, 15, 98
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/LogRedirection.cs", "C#", 94, 0, 9, 20, 123
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/LogScriptingDefineSymbols.cs", "C#", 122, 0, 38, 20, 180
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/OpenFolder.cs", "C#", 52, 0, 28, 12, 92
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/ScriptingDefineSymbols.cs", "C#", 95, 0, 43, 20, 158
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/Misc/Type.cs", "C#", 90, 0, 24, 14, 128
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceAnalyzer/AssetsOrder.cs", "C#", 14, 0, 6, 2, 22
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceAnalyzer/DependencyData.cs", "C#", 75, 0, 6, 16, 97
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceAnalyzer/ResourceAnalyzer.cs", "C#", 487, 0, 9, 38, 534
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceAnalyzer/ResourceAnalyzerController.CircularDependencyChecker.cs", "C#", 59, 0, 6, 12, 77
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceAnalyzer/ResourceAnalyzerController.Stamp.cs", "C#", 32, 0, 6, 6, 44
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceAnalyzer/ResourceAnalyzerController.cs", "C#", 258, 0, 7, 60, 325
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceAnalyzer/ScatteredAssetsOrder.cs", "C#", 10, 0, 6, 2, 18
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/AssetBundleCompressionType.cs", "C#", 9, 0, 18, 4, 31
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/IBuildEventHandler.cs", "C#", 22, 0, 108, 9, 139
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/Platform.cs", "C#", 17, 0, 30, 11, 58
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilder.cs", "C#", 465, 0, 9, 40, 514
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderConfigPathAttribute.cs", "C#", 6, 0, 9, 2, 17
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderController.AssetData.cs", "C#", 54, 0, 6, 8, 68
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderController.BuildReport.cs", "C#", 246, 0, 6, 25, 277
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderController.FileSystemHelper.cs", "C#", 14, 0, 6, 3, 23
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderController.ResourceCode.cs", "C#", 57, 0, 6, 8, 71
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderController.ResourceData.cs", "C#", 138, 0, 6, 24, 168
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderController.VersionListData.cs", "C#", 42, 0, 6, 7, 55
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceBuilder/ResourceBuilderController.cs", "C#", 1311, 0, 11, 246, 1568
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceCollection/Asset.cs", "C#", 42, 0, 9, 9, 60
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceCollection/AssetType.cs", "C#", 9, 0, 18, 4, 31
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceCollection/LoadType.cs", "C#", 13, 0, 30, 8, 51
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceCollection/Resource.cs", "C#", 152, 0, 9, 32, 193
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceCollection/ResourceCollection.cs", "C#", 519, 0, 9, 108, 636
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceCollection/ResourceCollectionConfigPathAttribute.cs", "C#", 6, 0, 9, 2, 17
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/AssetSorterType.cs", "C#", 9, 0, 6, 2, 17
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/ResourceEditor.MenuState.cs", "C#", 14, 0, 6, 3, 23
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/ResourceEditor.ResourceFolder.cs", "C#", 131, 0, 6, 28, 165
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/ResourceEditor.ResourceItem.cs", "C#", 133, 0, 6, 21, 160
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/ResourceEditor.cs", "C#", 989, 0, 9, 123, 1121
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/ResourceEditorConfigPathAttribute.cs", "C#", 6, 0, 9, 2, 17
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/ResourceEditorController.cs", "C#", 560, 0, 7, 113, 680
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/SourceAsset.cs", "C#", 67, 0, 6, 13, 86
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceEditor/SourceFolder.cs", "C#", 136, 0, 6, 31, 173
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourcePackBuilder/ResourcePackBuilder.cs", "C#", 442, 0, 9, 37, 488
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourcePackBuilder/ResourcePackBuilderController.cs", "C#", 470, 0, 6, 83, 559
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceSyncTools/ResourceSyncTools.cs", "C#", 92, 0, 9, 15, 116
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/ResourceSyncTools/ResourceSyncToolsController.cs", "C#", 185, 0, 6, 39, 230
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Scripts/Editor/UnityGameFramework.Editor.asmdef", "UnityAssemblyDefinition", 0, 19, 0, 0, 19
"Total", "-", 10089, 19, 782, 1741, 12631
